[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP   9. Illuminate\\Routing\\Controllers\\Controller->callAction() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php:985, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP  10. Illuminate\\Routing\\Controllers\\Controller->callMethod() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:115, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP  11. call_user_func_array() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:138, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP  12. HomeController->postControll() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:138, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP Fatal error:  Call to a member function rename() on a non-object in C:\\wamp\\www\\app\\controllers\\HomeController.php on line 67, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP Stack trace:, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP   1. {main}() C:\\wamp\\www\\public\\index.php:0, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP   2. Illuminate\\Foundation\\Application->run() C:\\wamp\\www\\public\\index.php:49, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP   3. Illuminate\\Foundation\\Application->dispatch() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Application.php:552, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP   4. Illuminate\\Routing\\Router->dispatch() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Application.php:576, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP   5. Illuminate\\Routing\\Route->run() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php:1016, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP   6. Illuminate\\Routing\\Route->callCallable() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:47, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP   7. call_user_func_array() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:80, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP   8. Illuminate\\Routing\\Router->Illuminate\\Routing\\{closure}() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:80, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP   9. Illuminate\\Routing\\Controllers\\Controller->callAction() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php:985, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP  10. Illuminate\\Routing\\Controllers\\Controller->callMethod() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:115, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP  11. call_user_func_array() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:138, referer: http://localhost/home
[Sat Jul 05 21:28:53.500000 2014] [:error] [pid 2412:tid 632] [client 127.0.0.1:1562] PHP  12. HomeController->postControll() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:138, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP Warning:  Uncaught exception 'ErrorException' with message 'Undefined variable: fav' in C:\\wamp\\www\\app\\controllers\\HomeController.php:67\nStack trace:\n#0 C:\\wamp\\www\\app\\controllers\\HomeController.php(67): Illuminate\\Exception\\Handler->handleError(8, 'Undefined varia...', 'C:\\wamp\\www\\app...', 67, Array)\n#1 [internal function]: HomeController->postControll()\n#2 C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php(138): call_user_func_array(Array, Array)\n#3 C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php(115): Illuminate\\Routing\\Controllers\\Controller->callMethod('postControll', Array)\n#4 C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php(985): Illuminate\\Routing\\Controllers\\Controller->callAction(Object(Illuminate\\Foundation\\Application), Object(Illuminate\\Routing\\Router), 'postControll', Array)\n#5 [internal function]: Illuminate\\Routing\\Router->Illuminate\\Routing\\{closure}()\n#6 C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illumina in C:\\wamp\\www\\app\\controllers\\HomeController.php on line 67, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP Stack trace:, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   1. {main}() C:\\wamp\\www\\public\\index.php:0, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   2. Illuminate\\Foundation\\Application->run() C:\\wamp\\www\\public\\index.php:49, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   3. Illuminate\\Foundation\\Application->dispatch() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Application.php:552, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   4. Illuminate\\Routing\\Router->dispatch() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Application.php:576, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   5. Illuminate\\Routing\\Route->run() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php:1016, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   6. Illuminate\\Routing\\Route->callCallable() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:47, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   7. call_user_func_array() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:80, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   8. Illuminate\\Routing\\Router->Illuminate\\Routing\\{closure}() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:80, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   9. Illuminate\\Routing\\Controllers\\Controller->callAction() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php:985, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP  10. Illuminate\\Routing\\Controllers\\Controller->callMethod() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:115, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP  11. call_user_func_array() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:138, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP  12. HomeController->postControll() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:138, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP Fatal error:  Call to a member function rename() on a non-object in C:\\wamp\\www\\app\\controllers\\HomeController.php on line 67, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP Stack trace:, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   1. {main}() C:\\wamp\\www\\public\\index.php:0, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   2. Illuminate\\Foundation\\Application->run() C:\\wamp\\www\\public\\index.php:49, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   3. Illuminate\\Foundation\\Application->dispatch() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Application.php:552, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   4. Illuminate\\Routing\\Router->dispatch() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Application.php:576, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   5. Illuminate\\Routing\\Route->run() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php:1016, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   6. Illuminate\\Routing\\Route->callCallable() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:47, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   7. call_user_func_array() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:80, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   8. Illuminate\\Routing\\Router->Illuminate\\Routing\\{closure}() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:80, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP   9. Illuminate\\Routing\\Controllers\\Controller->callAction() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php:985, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP  10. Illuminate\\Routing\\Controllers\\Controller->callMethod() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:115, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP  11. call_user_func_array() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:138, referer: http://localhost/home
[Sat Jul 05 21:42:35.359375 2014] [:error] [pid 2412:tid 620] [client 127.0.0.1:1590] PHP  12. HomeController->postControll() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php:138, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP Warning:  Uncaught exception 'ErrorException' with message 'Undefined variable: fav' in C:\\wamp\\www\\app\\controllers\\HomeController.php:67\nStack trace:\n#0 C:\\wamp\\www\\app\\controllers\\HomeController.php(67): Illuminate\\Exception\\Handler->handleError(8, 'Undefined varia...', 'C:\\wamp\\www\\app...', 67, Array)\n#1 [internal function]: HomeController->postControll()\n#2 C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php(138): call_user_func_array(Array, Array)\n#3 C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Controllers\\Controller.php(115): Illuminate\\Routing\\Controllers\\Controller->callMethod('postControll', Array)\n#4 C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php(985): Illuminate\\Routing\\Controllers\\Controller->callAction(Object(Illuminate\\Foundation\\Application), Object(Illuminate\\Routing\\Router), 'postControll', Array)\n#5 [internal function]: Illuminate\\Routing\\Router->Illuminate\\Routing\\{closure}()\n#6 C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illumina in C:\\wamp\\www\\app\\controllers\\HomeController.php on line 67, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP Stack trace:, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP   1. {main}() C:\\wamp\\www\\public\\index.php:0, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP   2. Illuminate\\Foundation\\Application->run() C:\\wamp\\www\\public\\index.php:49, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP   3. Illuminate\\Foundation\\Application->dispatch() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Application.php:552, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP   4. Illuminate\\Routing\\Router->dispatch() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Foundation\\Application.php:576, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP   5. Illuminate\\Routing\\Route->run() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php:1016, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP   6. Illuminate\\Routing\\Route->callCallable() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:47, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP   7. call_user_func_array() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:80, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP   8. Illuminate\\Routing\\Router->Illuminate\\Routing\\{closure}() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Route.php:80, referer: http://localhost/home
[Sat Jul 05 21:49:51.671875 2014] [:error] [pid 2412:tid 616] [client 127.0.0.1:1601] PHP   9. Illuminate\\Routing\\Controllers\\Controller->callAction() C:\\wamp\\www\\vendor\\laravel\\framework\\src\\Illuminate\\Routing\\Router.php:985, referer: http://localhost/home
